year,state,month,number,date
2015,Espirito Santo,March,25,2015-03-01
2015,Espirito Santo,April,33,2015-04-01
2015,Espirito Santo,May,17,2015-05-01
2015,Espirito Santo,June,18,2015-06-01
2015,Espirito Santo,July,30,2015-07-01
2015,Espirito Santo,August,35,2015-08-01
2015,Espirito Santo,September,228,2015-09-01
2015,Espirito Santo,October,307,2015-10-01
2015,Espirito Santo,November,141,2015-11-01
2015,Espirito Santo,December,61,2015-12-01
2015,Goias,January,118,2015-01-01
2015,Goias,February,53,2015-02-01
2015,Goias,March,76,2015-03-01
2015,Goias,April,89,2015-04-01
2015,Goias,May,129,2015-05-01
2015,Goias,June,277,2015-06-01
2015,Goias,July,347,2015-07-01
2015,Goias,August,943,2015-08-01
2015,Goias,September,2.296,2015-09-01
2015,Goias,October,1.807,2015-10-01
2015,Goias,November,547,2015-11-01
2015,Goias,December,179,2015-12-01
2015,Maranhao,January,494,2015-01-01
2015,Maranhao,February,95,2015-02-01
2015,Maranhao,March,53,2015-03-01
2015,Maranhao,April,119,2015-04-01
2015,Maranhao,May,194,2015-05-01
2015,Maranhao,June,887,2015-06-01
2015,Maranhao,July,1.642,2015-07-01
2015,Maranhao,August,5.428,2015-08-01
2015,Maranhao,September,6.423,2015-09-01
2015,Maranhao,October,6.746,2015-10-01
2015,Maranhao,November,4.35,2015-11-01
2015,Maranhao,December,3.706,2015-12-01
2015,Mato Grosso,January,960,2015-01-01
2015,Mato Grosso,February,542,2015-02-01
2015,Mato Grosso,March,705,2015-03-01
2015,Mato Grosso,April,947,2015-04-01
2015,Mato Grosso,May,541,2015-05-01
2015,Mato Grosso,June,1.402,2015-06-01
2015,Mato Grosso,July,1.533,2015-07-01
2015,Mato Grosso,August,5.112,2015-08-01
2015,Mato Grosso,September,11.068,2015-09-01
2015,Mato Grosso,October,6.49,2015-10-01
2015,Mato Grosso,November,1.93,2015-11-01
2015,Mato Grosso,December,1.777,2015-12-01
2015,Mato Grosso,January,226,2015-01-01
2015,Mato Grosso,February,148,2015-02-01
2015,Mato Grosso,March,190,2015-03-01
2015,Mato Grosso,April,65,2015-04-01
2015,Mato Grosso,May,58,2015-05-01
2015,Mato Grosso,June,299,2015-06-01
2015,Mato Grosso,July,371,2015-07-01
2015,Mato Grosso,August,1.293,2015-08-01
2015,Mato Grosso,September,1.482,2015-09-01
2015,Mato Grosso,October,507,2015-10-01
2015,Mato Grosso,November,276,2015-11-01
2015,Mato Grosso,December,394,2015-12-01
2015,Minas Gerais,January,147,2015-01-01
2015,Minas Gerais,February,84,2015-02-01
2015,Minas Gerais,March,80,2015-03-01
2015,Minas Gerais,April,109,2015-04-01
2015,Minas Gerais,May,114,2015-05-01
2015,Minas Gerais,June,200,2015-06-01
2015,Minas Gerais,July,288,2015-07-01
2015,Minas Gerais,August,1.059,2015-08-01
2015,Minas Gerais,September,3.088,2015-09-01
2015,Minas Gerais,October,3.708,2015-10-01
2015,Minas Gerais,November,1.453,2015-11-01
2015,Minas Gerais,December,295,2015-12-01
2015,Pará,January,725,2015-01-01
2015,Pará,February,108,2015-02-01
2015,Pará,March,61,2015-03-01
2015,Pará,April,27,2015-04-01
2015,Pará,May,95,2015-05-01
2015,Pará,June,265,2015-06-01
2015,Pará,July,906,2015-07-01
2015,Pará,August,7.913,2015-08-01
2015,Pará,September,11.068,2015-09-01
2015,Pará,October,7.781,2015-10-01
2015,Pará,November,9.643,2015-11-01
2015,Pará,December,6.61,2015-12-01
2015,Paraiba,January,42,2015-01-01
2015,Paraiba,February,15,2015-02-01
2015,Paraiba,March,7,2015-03-01
2015,Paraiba,April,11,2015-04-01
2015,Paraiba,May,6,2015-05-01
2015,Paraiba,June,0,2015-06-01
2015,Paraiba,July,3,2015-07-01
2015,Paraiba,August,5,2015-08-01
2015,Paraiba,September,48,2015-09-01
2015,Paraiba,October,121,2015-10-01
2015,Paraiba,November,206,2015-11-01
2015,Paraiba,December,122,2015-12-01
2015,Paraiba,January,120,2015-01-01
2015,Paraiba,February,58,2015-02-01
2015,Paraiba,March,55,2015-03-01
2015,Paraiba,April,83,2015-04-01
2015,Paraiba,May,77,2015-05-01
2015,Paraiba,June,201,2015-06-01
2015,Paraiba,July,137,2015-07-01
2015,Paraiba,August,651,2015-08-01
2015,Paraiba,September,599,2015-09-01
2015,Paraiba,October,158,2015-10-01
2015,Paraiba,November,18,2015-11-01
2015,Paraiba,December,30,2015-12-01
2015,Pernambuco,January,109,2015-01-01
2015,Pernambuco,February,55,2015-02-01
2015,Pernambuco,March,33,2015-03-01
2015,Pernambuco,April,30,2015-04-01
2015,Pernambuco,May,17,2015-05-01
2015,Pernambuco,June,3,2015-06-01
2015,Pernambuco,July,13,2015-07-01
2015,Pernambuco,August,21,2015-08-01
2015,Pernambuco,September,116,2015-09-01
2015,Pernambuco,October,194,2015-10-01
2015,Pernambuco,November,315,2015-11-01
2015,Pernambuco,December,176,2015-12-01
2015,Piau,January,92,2015-01-01
2015,Piau,February,38,2015-02-01
2015,Piau,March,35,2015-03-01
2015,Piau,April,50,2015-04-01
2015,Piau,May,66,2015-05-01
2015,Piau,June,283,2015-06-01
2015,Piau,July,690,2015-07-01
2015,Piau,August,2.057,2015-08-01
2015,Piau,September,5.828,2015-09-01
2015,Piau,October,4.068,2015-10-01
2015,Piau,November,897,2015-11-01
2015,Piau,December,626,2015-12-01
2015,Rio,January,97,2015-01-01
2015,Rio,February,36,2015-02-01
2015,Rio,March,23,2015-03-01
2015,Rio,April,24,2015-04-01
2015,Rio,May,21,2015-05-01
2015,Rio,June,33,2015-06-01
2015,Rio,July,74,2015-07-01
2015,Rio,August,158,2015-08-01
2015,Rio,September,85,2015-09-01
2015,Rio,October,96,2015-10-01
2015,Rio,November,6,2015-11-01
2015,Rio,December,11,2015-12-01
2015,Rio,January,45,2015-01-01
2015,Rio,February,15,2015-02-01
2015,Rio,March,3,2015-03-01
2015,Rio,April,4,2015-04-01
2015,Rio,May,4,2015-05-01
2015,Rio,June,5,2015-06-01
2015,Rio,July,3,2015-07-01
2015,Rio,August,16,2015-08-01
2015,Rio,September,36,2015-09-01
2015,Rio,October,129,2015-10-01
2015,Rio,November,105,2015-11-01
2015,Rio,December,74,2015-12-01
2015,Rio,January,51,2015-01-01
2015,Rio,February,41,2015-02-01
2015,Rio,March,108,2015-03-01
2015,Rio,April,175,2015-04-01
2015,Rio,May,169,2015-05-01
2015,Rio,June,68,2015-06-01
2015,Rio,July,60,2015-07-01
2015,Rio,August,414,2015-08-01
2015,Rio,September,222,2015-09-01
2015,Rio,October,70,2015-10-01
2015,Rio,November,30,2015-11-01
2015,Rio,December,42,2015-12-01
2015,Rondonia,January,30,2015-01-01
2015,Rondonia,February,22,2015-02-01
2015,Rondonia,March,15,2015-03-01
2015,Rondonia,April,15,2015-04-01
2015,Rondonia,May,13,2015-05-01
2015,Rondonia,June,119,2015-06-01
2015,Rondonia,July,423,2015-07-01
2015,Rondonia,August,3.762,2015-08-01
2015,Rondonia,September,6.129,2015-09-01
2015,Rondonia,October,2.598,2015-10-01
2015,Rondonia,November,1.002,2015-11-01
2015,Rondonia,December,282,2015-12-01
2015,Roraima,January,330,2015-01-01
2015,Roraima,February,418,2015-02-01
2015,Roraima,March,163,2015-03-01
2015,Roraima,April,278,2015-04-01
2015,Roraima,May,12,2015-05-01
2015,Roraima,June,3,2015-06-01
2015,Roraima,July,5,2015-07-01
2015,Roraima,August,11,2015-08-01
2015,Roraima,September,77,2015-09-01
2015,Roraima,October,181,2015-10-01
2015,Roraima,November,280,2015-11-01
2015,Roraima,December,304,2015-12-01
2015,Santa Catarina,January,28,2015-01-01
2015,Santa Catarina,February,23,2015-02-01
2015,Santa Catarina,March,37,2015-03-01
2015,Santa Catarina,April,32,2015-04-01
2015,Santa Catarina,May,70,2015-05-01
2015,Santa Catarina,June,104,2015-06-01
2015,Santa Catarina,July,45,2015-07-01
2015,Santa Catarina,August,379,2015-08-01
2015,Santa Catarina,September,156,2015-09-01
2015,Santa Catarina,October,21,2015-10-01
2015,Santa Catarina,November,9,2015-11-01
2015,Santa Catarina,December,19,2015-12-01
2015,Sao Paulo,January,120,2015-01-01
2015,Sao Paulo,February,69,2015-02-01
2015,Sao Paulo,March,68,2015-03-01
2015,Sao Paulo,April,76,2015-04-01
2015,Sao Paulo,May,65,2015-05-01
2015,Sao Paulo,June,147,2015-06-01
2015,Sao Paulo,July,149,2015-07-01
2015,Sao Paulo,August,643,2015-08-01
2015,Sao Paulo,September,368,2015-09-01
2015,Sao Paulo,October,213,2015-10-01
2015,Sao Paulo,November,21,2015-11-01
2015,Sao Paulo,December,45,2015-12-01
2015,Sergipe,January,44,2015-01-01
2015,Sergipe,February,40,2015-02-01
2015,Sergipe,March,49,2015-03-01
2015,Sergipe,April,35,2015-04-01
2015,Sergipe,May,11,2015-05-01
2015,Sergipe,June,3,2015-06-01
2015,Sergipe,July,0,2015-07-01
2015,Sergipe,August,0,2015-08-01
2015,Sergipe,September,1,2015-09-01
2015,Sergipe,October,6,2015-10-01
2015,Sergipe,November,47,2015-11-01
2015,Sergipe,December,63,2015-12-01
2015,Tocantins,January,186,2015-01-01
2015,Tocantins,February,65,2015-02-01
2015,Tocantins,March,85,2015-03-01
2015,Tocantins,April,88,2015-04-01
2015,Tocantins,May,512,2015-05-01
2015,Tocantins,June,1.15,2015-06-01
2015,Tocantins,July,1.217,2015-07-01
2015,Tocantins,August,2.54,2015-08-01
2015,Tocantins,September,5.51,2015-09-01
2015,Tocantins,October,4.844,2015-10-01
2015,Tocantins,November,833,2015-11-01
2015,Tocantins,December,373,2015-12-01
2016,Acre,January,12,2016-01-01
2016,Acre,February,5,2016-02-01
2016,Acre,March,0,2016-03-01
2016,Acre,April,0,2016-04-01
2016,Acre,May,21,2016-05-01
2016,Acre,June,87,2016-06-01
2016,Acre,July,533,2016-07-01
2016,Acre,August,2.188,2016-08-01
2016,Acre,September,3.586,2016-09-01
2016,Acre,October,509,2016-10-01
2016,Acre,November,46,2016-11-01
2016,Acre,December,6,2016-12-01
2016,Alagoas,January,24,2016-01-01
2016,Alagoas,February,14,2016-02-01
2016,Alagoas,March,9,2016-03-01
2016,Alagoas,April,13,2016-04-01
2016,Alagoas,May,4,2016-05-01
2016,Alagoas,June,5,2016-06-01
2016,Alagoas,July,3,2016-07-01
2016,Alagoas,August,5,2016-08-01
2016,Alagoas,September,18,2016-09-01
2016,Alagoas,October,74,2016-10-01
2016,Alagoas,November,76,2016-11-01
2016,Alagoas,December,155,2016-12-01
2016,Amapa,January,19,2016-01-01
2016,Amapa,February,1,2016-02-01
2016,Amapa,March,5,2016-03-01
2016,Amapa,April,0,2016-04-01
2016,Amapa,May,1,2016-05-01
2016,Amapa,June,2,2016-06-01
2016,Amapa,July,1,2016-07-01
2016,Amapa,August,37,2016-08-01
2016,Amapa,September,142,2016-09-01
2016,Amapa,October,793,2016-10-01
2016,Amapa,November,1.161,2016-11-01
2016,Amapa,December,491,2016-12-01
2016,Amazonas,January,770,2016-01-01
2016,Amazonas,February,275,2016-02-01
2016,Amazonas,March,140,2016-03-01
2016,Amazonas,April,22,2016-04-01
2016,Amazonas,May,30,2016-05-01
2016,Amazonas,June,90,2016-06-01
2016,Amazonas,July,1.137,2016-07-01
2016,Amazonas,August,3.611,2016-08-01
2016,Amazonas,September,3.119,2016-09-01
2016,Amazonas,October,2.105,2016-10-01
2016,Amazonas,November,591,2016-11-01
2016,Amazonas,December,133,2016-12-01
2016,Bahia,January,285,2016-01-01
2016,Bahia,February,418,2016-02-01
2016,Bahia,March,281,2016-03-01
2016,Bahia,April,217,2016-04-01
2016,Bahia,May,259,2016-05-01
2016,Bahia,June,416,2016-06-01
2016,Bahia,July,345,2016-07-01
2016,Bahia,August,724,2016-08-01
2016,Bahia,September,1.819,2016-09-01
2016,Bahia,October,1.415,2016-10-01
2016,Bahia,November,408,2016-11-01
2016,Bahia,December,164,2016-12-01
2016,Ceara,January,100,2016-01-01
2016,Ceara,February,13,2016-02-01
2016,Ceara,March,4,2016-03-01
2016,Ceara,April,10,2016-04-01
2016,Ceara,May,8,2016-05-01
2016,Ceara,June,45,2016-06-01
2016,Ceara,July,124,2016-07-01
2016,Ceara,August,293,2016-08-01
2016,Ceara,September,370,2016-09-01
2016,Ceara,October,1.31,2016-10-01
2016,Ceara,November,1.328,2016-11-01
2016,Ceara,December,819,2016-12-01
2016,Distrito Federal,January,1,2016-01-01
2016,Distrito Federal,February,2,2016-02-01
2016,Distrito Federal,March,1,2016-03-01
2016,Distrito Federal,April,5,2016-04-01
2016,Distrito Federal,May,15,2016-05-01
2016,Distrito Federal,June,42,2016-06-01
2016,Distrito Federal,July,79,2016-07-01
2016,Distrito Federal,August,29,2016-08-01
2016,Distrito Federal,September,58,2016-09-01
2016,Distrito Federal,October,9,2016-10-01
2016,Distrito Federal,November,1,2016-11-01
2016,Distrito Federal,December,0,2016-12-01
2016,Espirito Santo,January,43,2016-01-01
2016,Espirito Santo,February,24,2016-02-01
2016,Espirito Santo,March,107,2016-03-01
2016,Espirito Santo,April,57,2016-04-01
2016,Espirito Santo,May,48,2016-05-01
2016,Espirito Santo,June,49,2016-06-01
2016,Espirito Santo,July,42,2016-07-01
2016,Espirito Santo,August,78,2016-08-01
2016,Espirito Santo,September,128,2016-09-01
2016,Espirito Santo,October,58,2016-10-01
2016,Espirito Santo,November,8,2016-11-01
2016,Espirito Santo,December,12,2016-12-01
2016,Goias,January,52,2016-01-01
2016,Goias,February,117,2016-02-01
2016,Goias,March,136,2016-03-01
2016,Goias,April,167,2016-04-01
2016,Goias,May,233,2016-05-01
2016,Goias,June,289,2016-06-01
2016,Goias,July,837,2016-07-01
2016,Goias,August,1.032,2016-08-01
2016,Goias,September,1.703,2016-09-01
2016,Goias,October,522,2016-10-01
2016,Goias,November,123,2016-11-01
2016,Goias,December,64,2016-12-01
2016,Maranhao,January,412,2016-01-01
2016,Maranhao,February,318,2016-02-01
2016,Maranhao,March,113,2016-03-01
2016,Maranhao,April,113,2016-04-01
2016,Maranhao,May,206,2016-05-01
2016,Maranhao,June,709,2016-06-01
2016,Maranhao,July,2.096,2016-07-01
2016,Maranhao,August,3.723,2016-08-01
2016,Maranhao,September,3.166,2016-09-01
2016,Maranhao,October,5.351,2016-10-01
2016,Maranhao,November,3.982,2016-11-01
2016,Maranhao,December,1.577,2016-12-01
2016,Mato Grosso,January,374,2016-01-01
2016,Mato Grosso,February,1.05,2016-02-01
2016,Mato Grosso,March,1.085,2016-03-01
2016,Mato Grosso,April,1.77,2016-04-01
2016,Mato Grosso,May,1.081,2016-05-01
2016,Mato Grosso,June,1.417,2016-06-01
2016,Mato Grosso,July,3.495,2016-07-01
2016,Mato Grosso,August,6.228,2016-08-01
2016,Mato Grosso,September,8.98,2016-09-01
2016,Mato Grosso,October,2.749,2016-10-01
2016,Mato Grosso,November,918,2016-11-01
2016,Mato Grosso,December,425,2016-12-01
2016,Mato Grosso,January,127,2016-01-01
2016,Mato Grosso,February,187,2016-02-01
2016,Mato Grosso,March,143,2016-03-01
2016,Mato Grosso,April,161,2016-04-01
2016,Mato Grosso,May,97,2016-05-01
2016,Mato Grosso,June,120,2016-06-01
2016,Mato Grosso,July,687,2016-07-01
2016,Mato Grosso,August,1.481,2016-08-01
2016,Mato Grosso,September,2.383,2016-09-01
2016,Mato Grosso,October,1.2,2016-10-01
2016,Mato Grosso,November,258,2016-11-01
2016,Mato Grosso,December,123,2016-12-01
2016,Minas Gerais,January,61,2016-01-01
2016,Minas Gerais,February,207,2016-02-01
2016,Minas Gerais,March,123,2016-03-01
2016,Minas Gerais,April,172,2016-04-01
2016,Minas Gerais,May,186,2016-05-01
2016,Minas Gerais,June,263,2016-06-01
2016,Minas Gerais,July,1.004,2016-07-01
2016,Minas Gerais,August,1.433,2016-08-01
2016,Minas Gerais,September,2.093,2016-09-01
2016,Minas Gerais,October,948,2016-10-01
2016,Minas Gerais,November,126,2016-11-01
2016,Minas Gerais,December,91,2016-12-01
2016,Pará,January,1.322,2016-01-01
2016,Pará,February,430,2016-02-01
2016,Pará,March,81,2016-03-01
2016,Pará,April,66,2016-04-01
2016,Pará,May,154,2016-05-01
2016,Pará,June,502,2016-06-01
2016,Pará,July,1.579,2016-07-01
2016,Pará,August,4.863,2016-08-01
2016,Pará,September,3.953,2016-09-01
2016,Pará,October,5.281,2016-10-01
2016,Pará,November,7.879,2016-11-01
2016,Pará,December,3.3,2016-12-01
2016,Paraiba,January,18,2016-01-01
2016,Paraiba,February,4,2016-02-01
2016,Paraiba,March,1,2016-03-01
2016,Paraiba,April,1,2016-04-01
2016,Paraiba,May,1,2016-05-01
2016,Paraiba,June,4,2016-06-01
2016,Paraiba,July,22,2016-07-01
2016,Paraiba,August,50,2016-08-01
2016,Paraiba,September,131,2016-09-01
2016,Paraiba,October,304,2016-10-01
2016,Paraiba,November,132,2016-11-01
2016,Paraiba,December,8,2016-12-01
2016,Paraiba,January,113,2016-01-01
2016,Paraiba,February,31,2016-02-01
2016,Paraiba,March,63,2016-03-01
2016,Paraiba,April,167,2016-04-01
2016,Paraiba,May,72,2016-05-01
2016,Paraiba,June,238,2016-06-01
2016,Paraiba,July,504,2016-07-01
2016,Paraiba,August,1.01,2016-08-01
2016,Paraiba,September,1.371,2016-09-01
2016,Paraiba,October,193,2016-10-01
2016,Paraiba,November,275,2016-11-01
2016,Paraiba,December,45,2016-12-01
2016,Pernambuco,January,24,2016-01-01
2016,Pernambuco,February,19,2016-02-01
2016,Pernambuco,March,4,2016-03-01
2016,Pernambuco,April,8,2016-04-01
2016,Pernambuco,May,6,2016-05-01
2016,Pernambuco,June,4,2016-06-01
2016,Pernambuco,July,17,2016-07-01
2016,Pernambuco,August,42,2016-08-01
2016,Pernambuco,September,171,2016-09-01
2016,Pernambuco,October,319,2016-10-01
2016,Pernambuco,November,191,2016-11-01
2016,Pernambuco,December,161,2016-12-01
2016,Piau,January,94,2016-01-01
2016,Piau,February,97,2016-02-01
2016,Piau,March,53,2016-03-01
2016,Piau,April,35,2016-04-01
2016,Piau,May,60,2016-05-01
2016,Piau,June,153,2016-06-01
2016,Piau,July,754,2016-07-01
2016,Piau,August,1.647,2016-08-01
2016,Piau,September,1.394,2016-09-01
2016,Piau,October,2.598,2016-10-01
2016,Piau,November,1.126,2016-11-01
2016,Piau,December,374,2016-12-01
2016,Rio,January,9,2016-01-01
2016,Rio,February,16,2016-02-01
2016,Rio,March,16,2016-03-01
2016,Rio,April,45,2016-04-01
2016,Rio,May,30,2016-05-01
2016,Rio,June,37,2016-06-01
2016,Rio,July,131,2016-07-01
2016,Rio,August,241,2016-08-01
2016,Rio,September,195,2016-09-01
2016,Rio,October,30,2016-10-01
2016,Rio,November,19,2016-11-01
2016,Rio,December,5,2016-12-01
2016,Rio,January,15,2016-01-01
2016,Rio,February,2,2016-02-01
2016,Rio,March,1,2016-03-01
2016,Rio,April,0,2016-04-01
2016,Rio,May,1,2016-05-01
2016,Rio,June,4,2016-06-01
2016,Rio,July,13,2016-07-01
2016,Rio,August,24,2016-08-01
2016,Rio,September,44,2016-09-01
2016,Rio,October,129,2016-10-01
2016,Rio,November,93,2016-11-01
2016,Rio,December,75,2016-12-01
2016,Rio,January,68,2016-01-01
2016,Rio,February,55,2016-02-01
2016,Rio,March,30,2016-03-01
2016,Rio,April,32,2016-04-01
2016,Rio,May,37,2016-05-01
2016,Rio,June,261,2016-06-01
2016,Rio,July,865,2016-07-01
2016,Rio,August,1.111,2016-08-01
2016,Rio,September,628,2016-09-01
2016,Rio,October,93,2016-10-01
2016,Rio,November,105,2016-11-01
2016,Rio,December,79,2016-12-01
2016,Rondonia,January,93,2016-01-01
2016,Rondonia,February,88,2016-02-01
2016,Rondonia,March,25,2016-03-01
2016,Rondonia,April,59,2016-04-01
2016,Rondonia,May,44,2016-05-01
2016,Rondonia,June,170,2016-06-01
2016,Rondonia,July,969,2016-07-01
2016,Rondonia,August,3.675,2016-08-01
2016,Rondonia,September,4.208,2016-09-01
2016,Rondonia,October,1.844,2016-10-01
2016,Rondonia,November,401,2016-11-01
2016,Rondonia,December,148,2016-12-01
2016,Roraima,January,1.754,2016-01-01
2016,Roraima,February,171,2016-02-01
2016,Roraima,March,1.081,2016-03-01
2016,Roraima,April,126,2016-04-01
2016,Roraima,May,22,2016-05-01
2016,Roraima,June,7,2016-06-01
2016,Roraima,July,0,2016-07-01
2016,Roraima,August,11,2016-08-01
2016,Roraima,September,19,2016-09-01
2016,Roraima,October,101,2016-10-01
2016,Roraima,November,71,2016-11-01
2016,Roraima,December,136,2016-12-01
2016,Santa Catarina,January,53,2016-01-01
2016,Santa Catarina,February,10,2016-02-01
2016,Santa Catarina,March,21,2016-03-01
2016,Santa Catarina,April,36,2016-04-01
2016,Santa Catarina,May,26,2016-05-01
2016,Santa Catarina,June,79,2016-06-01
2016,Santa Catarina,July,480,2016-07-01
2016,Santa Catarina,August,765,2016-08-01
2016,Santa Catarina,September,644,2016-09-01
2016,Santa Catarina,October,56,2016-10-01
2016,Santa Catarina,November,156,2016-11-01
2016,Santa Catarina,December,20,2016-12-01
2016,Sao Paulo,January,85,2016-01-01
2016,Sao Paulo,February,188,2016-02-01
2016,Sao Paulo,March,82,2016-03-01
2016,Sao Paulo,April,307,2016-04-01
2016,Sao Paulo,May,139,2016-05-01
2016,Sao Paulo,June,197,2016-06-01
2016,Sao Paulo,July,687,2016-07-01
2016,Sao Paulo,August,797,2016-08-01
2016,Sao Paulo,September,490,2016-09-01
2016,Sao Paulo,October,177,2016-10-01
2016,Sao Paulo,November,39,2016-11-01
2016,Sao Paulo,December,47,2016-12-01
2016,Sergipe,January,9,2016-01-01
2016,Sergipe,February,22,2016-02-01
2016,Sergipe,March,26,2016-03-01
2016,Sergipe,April,14,2016-04-01
2016,Sergipe,May,9,2016-05-01
2016,Sergipe,June,1,2016-06-01
2016,Sergipe,July,0,2016-07-01
2016,Sergipe,August,6,2016-08-01
2016,Sergipe,September,2,2016-09-01
2016,Sergipe,October,10,2016-10-01
2016,Sergipe,November,17,2016-11-01
2016,Sergipe,December,36,2016-12-01
2016,Tocantins,January,42,2016-01-01
2016,Tocantins,February,383,2016-02-01
2016,Tocantins,March,165,2016-03-01
2016,Tocantins,April,369,2016-04-01
2016,Tocantins,May,778,2016-05-01
2016,Tocantins,June,1.148,2016-06-01
2016,Tocantins,July,2.737,2016-07-01
2016,Tocantins,August,3.213,2016-08-01
2016,Tocantins,September,3.245,2016-09-01
2016,Tocantins,October,2.032,2016-10-01
2016,Tocantins,November,623,2016-11-01
2016,Tocantins,December,119,2016-12-01
2017,Acre,January,0,2017-01-01
2017,Acre,February,1,2017-02-01
2017,Acre,March,0,2017-03-01
2017,Acre,April,1,2017-04-01
2017,Acre,May,10,2017-05-01
2017,Acre,June,45,2017-06-01
2017,Acre,July,457,2017-07-01
2017,Acre,August,1.493,2017-08-01
2017,Acre,September,3.429,2017-09-01
2017,Acre,October,1.508,2017-10-01
2017,Acre,November,98,2017-11-01
2017,Alagoas,January,38,2017-01-01
2017,Alagoas,January,38,2017-01-01
2017,Alagoas,February,21,2017-02-01
